EMSR_AOI,folderPath,startDate,endDate,sizeImage,burnedPixel,cloudPixel,countOverlap,percentageCloud,percentageOverlap,Type
EMSR387_AOI01_01,../../data/dataSuboptimal/smoke/EMSR387/AOI01/EMSR387_AOI01_01,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,3636073,94546,1873,0,0.05,0.0,DEL
EMSR387_AOI01_48,../../data/dataSuboptimal/smoke/EMSR387/AOI01/EMSR387_AOI01_48,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,3650321,338,18420,0,0.5,0.0,DEL
EMSR387_AOI01_60,../../data/dataSuboptimal/smoke/EMSR387/AOI01/EMSR387_AOI01_60,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,3650072,371270,277765,17190,7.61,4.63,DEL
EMSR387_AOI01_09,../../data/dataSuboptimal/smoke/EMSR387/AOI01/EMSR387_AOI01_09,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,3635920,174214,877817,35573,24.14,20.42,DEL
EMSR387_AOI01_33,../../data/dataSuboptimal/smoke/EMSR387/AOI01/EMSR387_AOI01_33,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,3641182,57537,50055,0,1.37,0.0,DEL
EMSR387_AOI01_27,../../data/dataSuboptimal/smoke/EMSR387/AOI01/EMSR387_AOI01_27,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,3639375,0,355003,0,9.75,0,DEL
EMSR387_AOI01_34,../../data/dataSuboptimal/smoke/EMSR387/AOI01/EMSR387_AOI01_34,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,3643056,336326,8890,0,0.24,0.0,DEL
EMSR387_AOI01_29,../../data/dataSuboptimal/smoke/EMSR387/AOI01/EMSR387_AOI01_29,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,3645000,0,1816,0,0.05,0,DEL
EMSR387_AOI01_26,../../data/dataSuboptimal/smoke/EMSR387/AOI01/EMSR387_AOI01_26,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,3637500,111513,252624,0,6.94,0.0,DEL
EMSR387_AOI02_03,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_03,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2564240,653295,9738,7829,0.38,1.2,DEL
EMSR387_AOI02_14,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_14,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2563556,0,0,0,0.0,0,DEL
EMSR387_AOI02_01,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_01,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2561200,159200,0,0,0.0,0.0,DEL
EMSR387_AOI02_11,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_11,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2562213,0,6518,0,0.25,0,DEL
EMSR387_AOI02_12,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_12,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2563730,0,0,0,0.0,0,DEL
EMSR387_AOI02_15,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_15,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2565072,0,0,0,0.0,0,DEL
EMSR387_AOI02_13,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_13,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2562040,152988,0,0,0.0,0.0,DEL
EMSR387_AOI02_04,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_04,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2561034,184507,170731,41441,6.67,22.46,DEL
EMSR387_AOI02_05,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_05,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2562553,1707624,93378,57023,3.64,3.34,DEL
EMSR387_AOI02_10,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_10,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2562213,110474,42508,2435,1.66,2.2,DEL
EMSR387_AOI02_07,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_07,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2560866,886586,137191,89792,5.36,10.13,DEL
EMSR387_AOI02_06,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_06,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2564072,400073,16199,1125,0.63,0.28,DEL
EMSR387_AOI02_02,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_02,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2562720,718868,5456,2782,0.21,0.39,DEL
EMSR387_AOI02_09,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_09,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2563902,1,5787,0,0.23,0.0,DEL
EMSR387_AOI02_08,../../data/dataSuboptimal/smoke/EMSR387/AOI02/EMSR387_AOI02_08,2019-08-23T08:00:00Z,2019-09-22T08:00:00Z,2562384,600862,30080,13902,1.17,2.31,DEL
EMSR541_AOI01_01,../../data/dataSuboptimal/smoke/EMSR541/AOI01/EMSR541_AOI01_01,2021-08-16T19:00:00Z,2021-09-15T19:00:00Z,3072109,696911,40906,25655,1.33,3.68,GRA
EMSR541_AOI01_01,../../data/dataSuboptimal/smoke/EMSR541/AOI01/EMSR541_AOI01_01,2021-08-16T19:00:00Z,2021-09-15T19:00:00Z,3072109,449540,40906,15973,1.33,3.55,DEL
EMSR512_AOI01_01,../../data/dataSuboptimal/smoke/EMSR512/AOI01/EMSR512_AOI01_01,2021-05-20T10:00:00Z,2021-06-19T10:00:00Z,1755648,306791,22840,22840,1.3,7.44,GRA
EMSR512_AOI01_01,../../data/dataSuboptimal/smoke/EMSR512/AOI01/EMSR512_AOI01_01,2021-05-20T10:00:00Z,2021-06-19T10:00:00Z,1755648,300940,22840,22840,1.3,7.59,DEL
EMSR369_AOI01_01,../../data/dataSuboptimal/smoke/EMSR369/AOI01/EMSR369_AOI01_01,2019-07-04T11:30:00Z,2019-08-03T11:30:00Z,712812,49245,0,0,0.0,0.0,GRA
EMSR369_AOI02_01,../../data/dataSuboptimal/smoke/EMSR369/AOI02/EMSR369_AOI02_01,2019-07-04T11:30:00Z,2019-08-03T11:30:00Z,432915,54814,28421,8310,6.57,15.16,GRA
EMSR369_AOI03_01,../../data/dataSuboptimal/smoke/EMSR369/AOI03/EMSR369_AOI03_01,2019-07-04T11:30:00Z,2019-08-03T11:30:00Z,414778,14468,4090,184,0.99,1.27,GRA
EMSR638_AOI01_01,../../data/dataSuboptimal/smoke/EMSR638/AOI01/EMSR638_AOI01_01,2022-10-22T10:30:00Z,2022-11-21T10:30:00Z,1293716,253654,48467,36723,3.75,14.48,GRA
EMSR638_AOI01_01,../../data/dataSuboptimal/smoke/EMSR638/AOI01/EMSR638_AOI01_01,2022-10-22T10:30:00Z,2022-11-21T10:30:00Z,1293716,168409,48467,36655,3.75,21.77,DEL
EMSR403_AOI01_02,../../data/dataSuboptimal/smoke/EMSR403/AOI01/EMSR403_AOI01_02,2019-10-27T00:00:00Z,2019-11-26T00:00:00Z,2257356,49881,121379,15970,5.38,32.02,DEL
EMSR403_AOI01_01,../../data/dataSuboptimal/smoke/EMSR403/AOI01/EMSR403_AOI01_01,2019-10-27T00:00:00Z,2019-11-26T00:00:00Z,2260962,70816,56336,8936,2.49,12.62,DEL
EMSR628_AOI01_01,../../data/dataSuboptimal/smoke/EMSR628/AOI01/EMSR628_AOI01_01,2022-08-21T07:30:00Z,2022-09-20T07:30:00Z,2729350,567419,8802,5306,0.32,0.94,GRA
EMSR628_AOI01_01,../../data/dataSuboptimal/smoke/EMSR628/AOI01/EMSR628_AOI01_01,2022-08-21T07:30:00Z,2022-09-20T07:30:00Z,2729350,424615,8802,4732,0.32,1.11,DEL
EMSR534_AOI01_01,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_01,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2902021,434801,0,0,0.0,0.0,GRA
EMSR534_AOI01_01,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_01,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2902021,310829,0,0,0.0,0.0,DEL
EMSR534_AOI01_06,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_06,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2888508,15232,0,0,0.0,0.0,GRA
EMSR534_AOI01_06,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_06,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2888508,7869,0,0,0.0,0.0,DEL
EMSR534_AOI01_02,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_02,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2894369,285132,3936,2509,0.14,0.88,GRA
EMSR534_AOI01_02,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_02,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2894369,212773,3936,1875,0.14,0.88,DEL
EMSR534_AOI01_03,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_03,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2897395,385790,8289,6041,0.29,1.57,GRA
EMSR534_AOI01_03,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_03,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2897395,339141,8289,4231,0.29,1.25,DEL
EMSR534_AOI01_05,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_05,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2896180,15785,22,0,0.0,0.0,GRA
EMSR534_AOI01_05,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_05,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2896180,12279,22,0,0.0,0.0,DEL
EMSR534_AOI01_04,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_04,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2893160,340933,30049,24502,1.04,7.19,GRA
EMSR534_AOI01_04,../../data/dataSuboptimal/smoke/EMSR534/AOI01/EMSR534_AOI01_04,2021-08-08T10:00:00Z,2021-09-07T10:00:00Z,2893160,146363,30049,21224,1.04,14.5,DEL
EMSR545_AOI01_01,../../data/dataSuboptimal/smoke/EMSR545/AOI01/EMSR545_AOI01_01,2021-09-08T22:30:00Z,2021-10-08T22:30:00Z,3454200,870456,29794,20752,0.86,2.38,GRA
EMSR545_AOI01_01,../../data/dataSuboptimal/smoke/EMSR545/AOI01/EMSR545_AOI01_01,2021-09-08T22:30:00Z,2021-10-08T22:30:00Z,3454200,370017,29794,2318,0.86,0.63,DEL
EMSR383_AOI01_22,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_22,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3598605,7971,3486,0,0.1,0.0,FEP
EMSR383_AOI01_20,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_20,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3609999,41180,10036,0,0.28,0.0,FEP
EMSR383_AOI01_08,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_08,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3604296,129937,0,0,0.0,0.0,FEP
EMSR383_AOI01_30,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_30,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3608094,0,10557,0,0.29,0,FEP
EMSR383_AOI01_18,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_18,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3608100,252003,2395,0,0.07,0.0,FEP
EMSR383_AOI01_05,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_05,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3613801,204041,70,0,0.0,0.0,FEP
EMSR383_AOI01_33,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_33,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3606192,6071,0,0,0.0,0.0,FEP
EMSR383_AOI01_02,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_02,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3604290,44654,0,0,0.0,0.0,FEP
EMSR383_AOI01_09,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_09,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3606197,537065,0,0,0.0,0.0,FEP
EMSR383_AOI01_23,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_23,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3602403,9937,0,0,0.0,0.0,FEP
EMSR383_AOI01_28,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_28,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3611894,0,0,0,0.0,0,FEP
EMSR383_AOI01_13,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_13,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3613800,13743,323,0,0.01,0.0,FEP
EMSR383_AOI01_19,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_19,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3610000,0,849,0,0.02,0,FEP
EMSR383_AOI01_06,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_06,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3600494,0,36,0,0.0,0,FEP
EMSR383_AOI01_31,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_31,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3609991,0,29592,0,0.82,0,FEP
EMSR383_AOI01_36,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_36,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3611880,162200,42533,3773,1.18,2.33,FEP
EMSR383_AOI01_01,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_01,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3602388,46431,0,0,0.0,0.0,FEP
EMSR383_AOI01_27,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_27,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3609996,0,64,0,0.0,0,FEP
EMSR383_AOI01_12,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_12,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3611900,198251,268,0,0.01,0.0,FEP
EMSR383_AOI01_35,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_35,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3609984,111585,97,0,0.0,0.0,FEP
EMSR383_AOI01_34,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_34,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3608088,0,5202,0,0.14,0,FEP
EMSR383_AOI01_25,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_25,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3608100,0,2603,0,0.07,0,FEP
EMSR383_AOI01_11,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_11,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3609999,1011,45,0,0.0,0.0,FEP
EMSR383_AOI01_24,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_24,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3604302,0,105,0,0.0,0,FEP
EMSR383_AOI01_07,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_07,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3602395,737126,0,0,0.0,0.0,FEP
EMSR383_AOI01_04,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_04,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3613800,64057,5715,2188,0.16,3.42,FEP
EMSR383_AOI01_14,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_14,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3600500,329162,2617,0,0.07,0.0,FEP
EMSR383_AOI01_17,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_17,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3606200,125989,0,0,0.0,0.0,FEP
EMSR383_AOI01_26,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_26,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3608098,0,3316,0,0.09,0,FEP
EMSR383_AOI01_32,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_32,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3611888,62374,213,0,0.01,0.0,FEP
EMSR383_AOI01_03,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_03,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3606192,0,0,0,0.0,0,FEP
EMSR383_AOI01_10,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_10,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3608098,552245,1156,298,0.03,0.05,FEP
EMSR383_AOI01_15,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_15,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3602400,889948,5830,1742,0.16,0.2,FEP
EMSR383_AOI01_21,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_21,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3611898,8017,0,0,0.0,0.0,FEP
EMSR383_AOI01_16,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_16,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3604300,36454,0,0,0.0,0.0,FEP
EMSR383_AOI01_29,../../data/dataSuboptimal/FEP/EMSR383/AOI01/EMSR383_AOI01_29,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3608098,0,3166,0,0.09,0,FEP
EMSR383_AOI03_25,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_25,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4023892,221385,708,0,0.02,0.0,FEP
EMSR383_AOI03_03,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_03,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4007995,0,18763,0,0.47,0,FEP
EMSR383_AOI03_09,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_09,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4005972,0,3778,0,0.09,0,FEP
EMSR383_AOI03_06,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_06,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4005990,144096,1508,0,0.04,0.0,FEP
EMSR383_AOI03_28,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_28,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4019856,178329,9416,341,0.23,0.19,FEP
EMSR383_AOI03_24,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_24,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4019904,1004700,15540,213,0.39,0.02,FEP
EMSR383_AOI03_13,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_13,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4007955,0,1175,0,0.03,0,FEP
EMSR383_AOI03_11,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_11,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4011973,4378,0,0,0.0,0.0,FEP
EMSR383_AOI03_10,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_10,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4007968,50032,6568,0,0.16,0.0,FEP
EMSR383_AOI03_19,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_19,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4013922,761455,0,0,0.0,0.0,FEP
EMSR383_AOI03_16,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_16,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4015952,228777,0,0,0.0,0.0,FEP
EMSR383_AOI03_20,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_20,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4015916,289766,10374,0,0.26,0.0,FEP
EMSR383_AOI03_26,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_26,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4015872,147605,36152,1430,0.9,0.97,FEP
EMSR383_AOI03_02,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_02,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4005996,879580,3825,0,0.1,0.0,FEP
EMSR383_AOI03_05,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_05,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4001988,157987,312,0,0.01,0.0,FEP
EMSR383_AOI03_22,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_22,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4013902,118482,25133,0,0.63,0.0,FEP
EMSR383_AOI03_15,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_15,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4011945,451231,0,0,0.0,0.0,FEP
EMSR383_AOI03_17,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_17,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4017948,18452,103,0,0.0,0.0,FEP
EMSR383_AOI03_04,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_04,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4009994,0,570,0,0.01,0,FEP
EMSR383_AOI03_29,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_29,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4023867,0,2029,0,0.05,0,FEP
EMSR383_AOI03_21,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_21,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4019925,2198,387,0,0.01,0.0,FEP
EMSR383_AOI03_23,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_23,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4015895,1157661,5913,29,0.15,0.0,FEP
EMSR383_AOI03_08,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_08,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4011984,160699,125,0,0.0,0.0,FEP
EMSR383_AOI03_18,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_18,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4009934,265009,7,0,0.0,0.0,FEP
EMSR383_AOI03_12,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_12,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4013970,0,0,0,0.0,0,FEP
EMSR383_AOI03_07,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_07,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4007988,40877,9115,0,0.23,0.0,FEP
EMSR383_AOI03_01,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_01,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4001998,1418174,4503,1705,0.11,0.12,FEP
EMSR383_AOI03_14,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_14,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4009950,300288,0,0,0.0,0.0,FEP
EMSR383_AOI03_27,../../data/dataSuboptimal/FEP/EMSR383/AOI03/EMSR383_AOI03_27,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,4017864,178052,45241,807,1.13,0.45,FEP
EMSR383_AOI04_43,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_43,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3902390,971,12347,0,0.32,0.0,FEP
EMSR383_AOI04_42,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_42,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3924261,0,0,0,0.0,0,FEP
EMSR383_AOI04_15,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_15,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3924037,443629,63,0,0.0,0.0,FEP
EMSR383_AOI04_13,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_13,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3914042,616576,23,0,0.0,0.0,FEP
EMSR383_AOI04_11,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_11,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3908000,0,0,0,0.0,0,FEP
EMSR383_AOI04_38,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_38,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3908304,179190,3909,0,0.1,0.0,FEP
EMSR383_AOI04_28,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_28,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3900225,1346487,0,0,0.0,0.0,FEP
EMSR383_AOI04_17,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_17,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3932064,103399,25601,2766,0.65,2.68,FEP
EMSR383_AOI04_02,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_02,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3926475,265355,0,0,0.0,0.0,FEP
EMSR383_AOI04_34,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_34,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3926186,0,938,0,0.02,0,FEP
EMSR383_AOI04_27,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_27,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3898188,0,0,0,0.0,0,FEP
EMSR383_AOI04_16,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_16,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3928068,0,20191,0,0.51,0,FEP
EMSR383_AOI04_21,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_21,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3910126,3417836,7,7,0.0,0.0,FEP
EMSR383_AOI04_39,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_39,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3912288,107105,60,0,0.0,0.0,FEP
